FPR_Micro,TPR_Micro
0.98428,0.97211
0.98433,0.97211
0.98433,0.97286
0.98447,0.97286
0.98447,0.97305
0.98456,0.97305
0.98456,0.97361
0.98465,0.97361
0.98475,0.97361
0.98475,0.97380
0.98484,0.97380
0.98484,0.97511
0.98489,0.97511
0.98489,0.97548
0.98493,0.97548
0.98493,0.97604
0.98498,0.97604
0.98498,0.97623
0.98507,0.97623
0.98507,0.97735
0.98512,0.97735
0.98512,0.97754
0.98517,0.97754
0.98517,0.97773
0.98521,0.97773
0.98521,0.97810
0.98535,0.97810
0.98535,0.97829
0.98540,0.97829
0.98540,0.97848
0.98545,0.97848
0.98545,0.97904
0.98554,0.97904
0.98554,0.97923
0.98559,0.97923
0.98559,0.97960
0.98564,0.97960
0.98564,0.97979
0.98568,0.97979
0.98568,0.98091
0.98573,0.98091
0.98573,0.98110
0.98578,0.98110
0.98578,0.98147
0.98582,0.98147
0.98582,0.98185
0.98592,0.98185
0.98592,0.98222
0.98606,0.98222
0.98606,0.98278
0.98610,0.98278
0.98610,0.98465
0.98629,0.98465
0.98629,0.98484
0.98648,0.98484
0.98648,0.98503
0.98657,0.98503
0.98657,0.98540
0.98662,0.98540
0.98662,0.98615
0.98676,0.98615
0.98690,0.98615
0.98690,0.98634
0.98699,0.98634
0.98699,0.98690
0.98709,0.98690
0.98709,0.98709
0.98727,0.98709
0.98727,0.98727
0.98732,0.98727
0.98732,0.98746
0.98741,0.98746
0.98741,0.98765
0.98746,0.98765
0.98746,0.98802
0.98751,0.98802
0.98751,0.98821
0.98774,0.98821
0.98774,0.98840
0.98783,0.98840
0.98783,0.98858
0.98788,0.98858
0.98788,0.98914
0.98797,0.98914
0.98797,0.98971
0.98802,0.98971
0.98802,0.98989
0.98807,0.98989
0.98807,0.99064
0.98816,0.99064
0.98816,0.99102
0.98821,0.99102
0.98821,0.99120
0.98826,0.99120
0.98826,0.99158
0.98830,0.99158
0.98830,0.99176
0.98835,0.99176
0.98835,0.99195
0.98840,0.99195
0.98840,0.99214
0.98854,0.99214
0.98854,0.99251
0.98858,0.99251
0.98858,0.99345
0.98877,0.99345
0.98877,0.99382
0.98914,0.99382
0.98914,0.99420
0.98933,0.99420
0.98933,0.99439
0.98938,0.99439
0.98938,0.99457
0.98966,0.99457
0.98966,0.99476
0.98971,0.99476
0.98971,0.99495
0.98975,0.99495
0.98975,0.99513
0.98994,0.99513
0.98994,0.99532
0.99017,0.99532
0.99017,0.99551
0.99111,0.99551
0.99111,0.99570
0.99181,0.99570
0.99181,0.99588
0.99209,0.99588
0.99209,0.99626
0.99214,0.99626
0.99214,0.99644
0.99219,0.99644
0.99219,0.99663
0.99350,0.99663
0.99350,0.99701
0.99359,0.99701
0.99359,0.99719
0.99364,0.99719
0.99364,0.99738
0.99378,0.99738
0.99378,0.99757
0.99392,0.99757
0.99392,0.99775
0.99495,0.99775
0.99495,0.99794
0.99551,0.99794
0.99551,0.99813
0.99616,0.99813
0.99616,0.99832
0.99644,0.99832
0.99644,0.99850
0.99691,0.99850
0.99691,0.99869
0.99771,0.99869
0.99771,0.99888
0.99808,0.99888
0.99808,0.99906
0.99813,0.99906
0.99813,0.99925
0.99846,0.99925
0.99846,0.99944
0.99883,0.99944
0.99883,0.99963
0.99981,0.99963
0.99981,0.99981
0.99986,0.99981
1.00000,1.00000
